StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Pol_7,W2_Knowledge,Gender,Race,W1_Feeling_1,W1_Actions_1_1,W1_Actions_1_2,W1_Actions_1_3,W1_Actions_1_4,W1_Actions_1_5,W1_Actions_1_6,W1_Actions_1_7,W1_Actions_1_8,W1_Actions_2_1,W1_Actions_2_2,W1_Actions_2_3,W1_Actions_2_4,W1_Actions_2_5,W1_Actions_2_6,W1_Actions_2_7,W2_Feeling_1,W2_Trust_1,W2_Quality_1,W2_Impact,W2_Petition,W2_Meeting,Educ,Birthyear,Home_Region,Marital_Status,Income,Employment_Status,Q96,Industry,Work_Region,Automation_Prob,Automation_Prob,Attention_Sincere,Attention_Honest,mTurk,Block_ID,Wing_Order,Vignette
6/14/2019,6/14/2019,0,100,217,1,6/14/2019,R_Y4zJBk8VThJK5UZ,anonymous,EN,1,3,3,1,4,-7, , ,1, , , , , ,1, , , , , , ,2,5,4,5,6,6,5,1990,2,5,5,1,1,6,2,0.221,0.221,5,5,8366648,O Lib Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,225,1,6/14/2019,R_27HxspSnPGIxpPZ,anonymous,EN,1,6,2,2,1,-6, , , , , , , ,1, , , , , , ,1,-8,-6,-6,4,6,7,5,1962,3,1,12,3,2,8,3,0.91,0.91,1,5,6734124,W Con Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,182,1,6/14/2019,R_3mfPQujebBIos2H,anonymous,EN,1,6,2,1,1,-6,1, ,1, , , , , , , , , , , ,1,-6,-7,-6,4,6,6,4,1981,3,1,10,2,3,7,3,0.7142,0.7142,1,5,1547134,W Con Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,178,1,6/14/2019,R_pfMNIY1o8Hdq5Ql,anonymous,EN,1,6,3,2,1,-6, , ,1, , ,1, , ,1,1, , ,1,1, ,-6,-8,-6,2,1,2,6,1992,1,5,11,2,2,4,2,0.7515,0.7515,1,5,3535359,W Con Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,272,1,6/14/2019,R_3s6aR5JQMNzj95H,anonymous,EN,1,5,3,1,1,-4,1, , , ,1, , , , , , , , , ,1,2,4,2,5,6,5,5,1982,3,1,10,1,3,12,2,0.0606,0.0606,1,5,6757057,W Con Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,101,1,6/14/2019,R_6tDcJXRZIrH6LkJ,anonymous,EN,1,2,3,2,1,4, ,1, , , , , , , ,1, , , , , ,4,-3,2,6,2,3,5,1974,1,1,8,2,1,2,1,0.6777,0.6777,2,3,529346,W Lib Female,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,121,1,6/14/2019,R_2zRZFmN6TOoOz49,anonymous,EN,1,2,2,2,1,-10,1, ,1, , , ,1, ,1, , , , , , ,-8,-10,-8,4,3,3,4,1992,3,1,4,1,1,12,3,0.0606,0.0606,1,5,1697190,W Lib Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,191,1,6/14/2019,R_3CBOvgGodG3Prjt,anonymous,EN,1,2,2,1,1,-10,1, , , , , , , , , , , , , ,1,-3,-4,-2,3,6,7,5,1981,1,5,2,3,1,6,1,0.221,0.221,1,5,5463701,W Lib Male,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,275,1,6/14/2019,R_1g22yw7dkNh71xT,anonymous,EN,1,3,3,1,2,5, ,1, , , , , , , , ,1, , , , ,7,8,7,6,2,2,6,1989,2,1,7,2,2,7,2,0.7142,0.7142,2,2,4859241,AA Lib Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,227,1,6/14/2019,R_3PX2cCvEfLynDoM,anonymous,EN,1,5,3,1,1,-10,1, , , , , , , ,1, , , , , , ,-6,-6,-8,4,3,5,6,1987,3,1,11,2,2,13,3,0.2325,0.2325,1,5,565861,W Con Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,194,1,6/14/2019,R_3oyWqxWMBPI0sbX,anonymous,EN,1,6,4,1,4,-10,1, , , , , , , ,1, , , , , , ,8,9,10,4,4,7,5,1993,2,5,5,1,2,12,2,0.0606,0.0606,1,5,3117308,O Con Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,275,1,6/14/2019,R_2CZL0suKHMWBx0o,anonymous,EN,1,6,3,1,1,-10, , , , , ,1, , , , , , ,1, , ,3,2,4,5,6,7,4,1986,2,5,3,1,2,15,2,0.7837,0.7837,1,5,9730163,W Con Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,236,1,6/14/2019,R_7U8WXm2NKOUevp7,anonymous,EN,1,6,3,1,1,-8,1,1,1,1, , , , , , , ,1, ,1, ,-5,4,-3,3,6,2,5,1983,3,1,5,1,2,6,3,0.221,0.221,1,5,2412193,W Con Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,151,1,6/14/2019,R_2chDkGfqC7AzK9d,anonymous,EN,1,2,2,1,1,-10,1, ,1, , , , , , , , , , , ,1,1,1,2,4,4,3,3,1992,2,5,2,1,1,13,2,0.2325,0.2325,1,5,7577251,W Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,262,1,6/14/2019,R_28V5bAHhEVEM7Ir,anonymous,EN,1,3,4,1,1,-10,1, ,1, ,1, , , , , , , , , ,1,6,8,5,6,2,4,2,1976,3,1,11,2,2,13,3,0.2325,0.2325,2,5,6471560,W Lib Male,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,234,1,6/14/2019,R_3isZzOIuCY99Im4,anonymous,EN,1,2,3,1,1,-6, , , , , , , ,1, , , , , , ,1,-10,-10,-10,2,4,4,3,1953,3,3,3,3,1,14,3,0.2318,0.2318,1,5,6337618,W Lib Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,276,1,6/14/2019,R_2pQdCpiWkT0Hlhm,anonymous,EN,1,4,2,2,2,-6,1, , , , , , , ,1, , , , , , ,-10,-10,-10,4,3,4,8,1984,2,5,11,1,3,13,2,0.2325,0.2325,1,5,8577341,AA Ind Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,245,1,6/14/2019,R_vN5dCy821JglfBT,anonymous,EN,1,7,3,2,1,-9, , , , ,1, , , , , , , , , ,1,-7,-9,-9,3,7,7,3,1977,1,1,8,1,2,1,1,0.6477,0.6477,1,5,3552084,W Con Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,196,1,6/14/2019,R_3Glf73VmcJvQHUG,anonymous,EN,1,1,4,1,3,7, , , , , , ,1, , ,1, , , , , ,6,8,7,7,1,1,6,1990,2,1,3,2,2,13,2,0.2325,0.2325,4,4,7301307,O Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,148,1,6/14/2019,R_3gbETBesCPYR5W9,anonymous,EN,1,4,3,2,1,-6, , ,1, ,1, , , ,1, , , , , , ,4,3,7,6,4,5,5,1995,2,5,11,1,3,13,2,0.2325,0.2325,1,5,9599854,W Ind Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,295,1,6/14/2019,R_1KkwohLFkWC5qz6,anonymous,EN,1,5,2,2,1,-10, , ,1, ,1,1, , ,1, , , , , , ,-4,-5,-4,3,6,6,5,1985,3,1,10,1,2,13,3,0.2325,0.2325,1,5,7667085,W Con Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,210,1,6/14/2019,R_3DutlGv4kulI5gj,anonymous,EN,1,4,4,2,1,-10, , , , , , , ,1, , , , , , ,1,-10,6,6,3,1,7,3,1984,2,1,5,1,1,7,2,0.7142,0.7142,1,5,3336020,W Ind Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,113,1,6/14/2019,R_3KJgdtdvr8jhqET,anonymous,EN,1,2,3,2,1,-3,1, , , , , , , , ,1, , , , ,1,0,-3,2,4,2,3,6,1984,3,1,12,2,1,2,2,0.6777,0.6777,1,5,6255849,W Lib Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,262,1,6/14/2019,R_1FhQEZh4u6F2GMq,anonymous,EN,1,2,3,1,2,-4, , ,1, , , , , ,1, , , , , , ,-2,-4,-6,3,4,4,3,1975,2,5,4,2,3,14,2,0.2318,0.2318,1,5,8620069,AA Lib Male,W1,W2_Health_Agency
6/14/2019,6/14/2019,0,100,322,1,6/14/2019,R_1kYMDQQrVY1FJpa,anonymous,EN,1,1,4,1,1,-10,1, , , ,1, , , ,1, , , , , , ,-10,-10,-10,1,1,1,5,1985,3,5,4,1,1,6,3,0.221,0.221,1,5,3397727,W Lib Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,168,1,6/14/2019,R_1qeyoxpXgigYCKQ,anonymous,EN,1,2,2,2,1,-10,1, , , ,1, , , , , , , , , ,1,-6,-5,-6,5,3,6,3,1989,2,5,10,1,1,15,2,0.7837,0.7837,1,5,2157037,W Lib Female,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,298,1,6/14/2019,R_1IBo3joojUEWRy1,anonymous,EN,1,3,1,2,3,-10, , , , , , , ,1, , , , , , ,1,-10,-10,-10,2,7,7,5,1993,2,5,10,1,1,8,2,0.91,0.91,1,5,8927250,O Lib Female,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,216,1,6/14/2019,R_8vk3lw55ShmrhQt,anonymous,EN,1,3,3,1,1,-7,1, ,1,1, , , , ,1, , , , , , ,-4,-8,5,3,3,5,3,1981,3,1,8,1,1,13,3,0.2325,0.2325,1,5,3938539,W Lib Male,W2,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,228,1,6/14/2019,R_Y93VDMdQpoioBSp,anonymous,EN,1,6,3,1,1,6,1, ,1, ,1,1, , , ,1,1,1,1, , ,4,6,6,5,2,2,5,1988,1,1,3,2,1,7,1,0.7142,0.7142,1,5,3460095,W Con Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,185,1,6/14/2019,R_2qeZ1BWql4UP2RR,anonymous,EN,1,4,3,1,1,-9, , , , , , ,1, , , , , , , ,1,-5,3,-5,4,4,4,5,1980,2,5,2,1,3,14,2,0.2318,0.2318,1,5,1028606,W Ind Male,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,343,1,6/14/2019,R_Dkia5IfqvTIIhMZ,anonymous,EN,1,4,3,2,1,4,1, , , , , , ,1, , , , , , ,1,5,3,2,5,2,3,6,1974,2,1,5,1,2,12,2,0.0606,0.0606,1,5,8701193,W Ind Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,121,1,6/14/2019,R_3njy2KaCGYE0Ncr,anonymous,EN,1,2,4,2,1,-4,1,1,1,1, , , , ,1, , , , , , ,5,5,6,6,2,6,4,1984,3,5,9,1,1,13,3,0.2325,0.2325,1,5,2471960,W Lib Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,281,1,6/14/2019,R_3sdm5ZaYieeXFqI,anonymous,EN,1,3,2,1,3,-1, , , , , , , ,1, , , , , , ,1,2,4,3,4,4,5,5,1996,3,5,3,2,1,5,2,0.66,0.66,1,5,9229735,O Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,239,1,6/14/2019,R_3MPvZjFqOLNNGDT,anonymous,EN,1,4,2,1,1,-6, , , , , ,1, , , , , , , , ,1,-2,6,5,5,7,7,2,1970,1,1,4,1,2,15,3,0.7837,0.7837,1,5,1100818,W Ind Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,115,1,6/14/2019,R_ZqVfWBM6SuNWFvX,anonymous,EN,1,1,3,2,1,-10,1, ,1,1,1, , , ,1, ,1, ,1, , ,-3,-6,3,4,4,4,6,1988,3,1,11,2,1,13,2,0.2325,0.2325,1,5,7767826,W Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,303,1,6/14/2019,R_Do8tLUCy4bQSNe9,anonymous,EN,1,6,4,1,1,5,1, , , , , , , , , ,1, , , , ,8,7,6,4, ,4,5,1954,2,1,6,1,2,6,1,0.221,0.221,1,5,600907,W Con Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,304,1,6/14/2019,R_zTiCqSve8NMKcw1,anonymous,EN,1,3,3,1,1,-10, , ,1,1,1, , , ,1, , , ,1, , ,-8,-8,-10,3,2,4,5,1965,3,1,9,2,3,8,3,0.91,0.91,1,5,4033616,W Lib Male,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,300,1,6/14/2019,R_2YlZXzu9UNobqmR,anonymous,EN,1,3,4,1,1,-4,1, ,1,1,1, , , ,1, ,1, , , , ,2,2,2,4,6,6,5,1984,3,5,7,1,1,17,2,0.8274,0.8274,1,5,4005993,W Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,190,1,6/14/2019,R_2geKvJP1CzjLO9j,anonymous,EN,1,4,3,1,1,-5,1, ,1, ,1, , , ,1, , , ,1, , ,5,5,4,6,2,2,3,1986,3,1,6,2,3,6,3,0.221,0.221,1,5,9654791,W Ind Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,187,1,6/14/2019,R_1BVKb3jpGYTGl0h,anonymous,EN,1,2,2,1,1,-5, ,1, , , , ,1, ,1, , , , ,1, ,-3,-2,5,5,4,3,5,1983,2,1,10,2,1,12,2,0.0606,0.0606,1,5,4365526,W Lib Male,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,283,1,6/14/2019,R_323WdZHnt3Jp0u7,anonymous,EN,1,6,2,2,1,-10,1, , ,1,1, ,1, ,1,1, , , , , ,-8,-8,-8,4,3,3,6,1963,3,3,4,2,2,12,3,0.0606,0.0606,1,5,3645601,W Con Female,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,164,1,6/14/2019,R_10UuKM7oNk0z13I,anonymous,EN,1,2,2,1,2,-9, , , , ,1, ,1, ,1, , , ,1, , ,-3,-6,-1,4,5,7,5,1989,3,5,4,1,1,5,3,0.66,0.66,1,5,2958405,AA Lib Male,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,288,1,6/14/2019,R_1C1tDdqVDdiwzwH,anonymous,EN,1,1,2,2,3,-4, , ,1, , , , , ,1, , , , , , ,0,2,2,4,5,5,3,1992,2,5,6,1,1,13,3,0.2325,0.2325,1,5,8784417,O Lib Female,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,323,1,6/14/2019,R_33vAv5xBLALepae,anonymous,EN,1,1,4,2,2,-10,1, ,1, , , ,1, ,1,1,1, , , , ,-10,-10,-10,3,1,1,4,1993,2,1,3,1,1,4,2,0.7515,0.7515,1,5,1732514,AA Lib Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,174,1,6/14/2019,R_3PMR9PewcWTOZdG,anonymous,EN,1,1,3,1,1,-8, , ,1, ,1, , , , , , , ,1, , ,-10,-10,2,5,2,3,3,1980,2,5,6,1,1,6,2,0.221,0.221,1,5,8757345,W Lib Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,361,1,6/14/2019,R_2RVTsOAcGD5SH0h,anonymous,EN,1,1,3,1,1,2,1, , , , , , , ,1, , , , , , ,4,4,6,6,6,3,6,1981,1,5,4,1,1,15,1,0.7837,0.7837,1,5,6707272,W Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,172,1,6/14/2019,R_3kHCx3c6g3dwaRb,anonymous,EN,1,1,3,1,1,-10,1,1,1,1,1,1,1, ,1,1,1, ,1,1, ,-5,-5,-4,2,3,2,7,1981,1,5,6,1,1,12,1,0.0606,0.0606,5,5,5425002,W Lib Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,276,1,6/14/2019,R_1dn2ISgMFEAd6ce,anonymous,EN,1,2,2,1,1,-6,1, ,1, ,1, , , , , , , , , ,1,0,0,0,4,4,6,3,1978,3,5,6,1,1,15,2,0.7837,0.7837,1,5,2948028,W Lib Male,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,195,1,6/14/2019,R_BsKuxlM49eULHpv,anonymous,EN,1,4,3,1,1,2,1, ,1, ,1, , , , , , , , , ,1,-4,-1,-4,4,3,3,4,1976,2,3,9,1,3,4,2,0.7515,0.7515,1,5,4432015,W Ind Male,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,226,1,6/14/2019,R_sc0uwLQDm2d6tTX,anonymous,EN,1,4,3,1,1,-10, , ,1, , , , , , , , , , , ,1,5,7,6,6,2,2,5,1970,2,1,11,1,2,4,2,0.7515,0.7515,1,5,4983704,W Ind Male,W2,W2_Health_Bias
6/14/2019,6/14/2019,0,100,291,1,6/14/2019,R_1hQHjrxJESWSAmD,anonymous,EN,1,3,1,2,1,6,1, , , , , , , ,1, , , , , , ,6,8,7,6,3,3,2,1993,1,1,3,1,1,5,1,0.66,0.66,1,5,3951615,W Lib Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,197,1,6/14/2019,R_3e9rDSyQX6TmxHC,anonymous,EN,1,1,3,1,4,-10,1, ,1,1,1, , , ,1, , , , , , ,4,4,4,4,5,5,5,1976,2,5,4,2,1,5,2,0.66,0.66,1,5,6862867,O Lib Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,339,1,6/14/2019,R_3Gw6GjCTXHBYTw0,anonymous,EN,1,3,4,1,1,-10, , , , ,1, , , , , , , , ,1, ,-4,-2,-4,4,4,5,5,1980,2,5,6,3,1,6,2,0.221,0.221,1,5,651865,W Lib Male,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,100,1,6/14/2019,R_117VJTQOWcG40XX,anonymous,EN,1,1,2,2,1,-10,1, , , ,1, ,1, , , , , , , ,1,-4,-4,-2,3,5,4,5,1991,2,1,7,1,1,12,2,0.0606,0.0606,1,5,1445647,W Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,319,1,6/14/2019,R_plUobFYK7ns0P85,anonymous,EN,1,2,2,2,1,-9, , , , ,1, , , , , , , , , ,1,-4,-4,-4,3,5,6,5,1965,3,1,11,3,1,7,3,0.7142,0.7142,1,5,2567113,W Lib Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,216,1,6/14/2019,R_VKfCNcxeVevaMz7,anonymous,EN,1,2,2,2,1,-10, , , , ,1, , , ,1, , , , , , ,2,2,4,5,4,2,5,1977,1,1,10,1,1,10,1,0.1739,0.1739,1,5,1361630,W Lib Female,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,224,1,6/14/2019,R_1Nbl8ZJtQSi9RPu,anonymous,EN,1,6,2,2,1,-10, , , , ,1, , , , , , , , , ,1,-10,-10,-10,4,1,3,4,1971,3,1,11,2,2,10,3,0.1739,0.1739,1,5,1838915,W Con Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,182,1,6/14/2019,R_9RoblHM9bLbcUMN,anonymous,EN,1,4,3,2,1,0, , , , ,1, , , , , , , , , ,1,0,-4,0,3,5,4,3,1991,3,5,1,3,3,14,3,0.2318,0.2318,1,5,7971907,W Ind Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,227,1,6/14/2019,R_5bZ3Z0RlYhj7gnT,anonymous,EN,1,1,2,1,1,-2, , , , , , , ,1, , , , , , ,1,2,4,4,4,7,7,5,1966,2,3,4,1,3,14,2,0.2318,0.2318,1,5,4440021,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,261,1,6/14/2019,R_UuUP0sYNlFUivCx,anonymous,EN,1,2,1,2,1,-8,1, , ,1,1, , , ,1,1,1, ,1, , ,-7,-8,-7,4,4,4,5,1966,3,5,3,1,1,6,3,0.221,0.221,5,5,6164422,W Lib Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,104,1,6/14/2019,R_2RWK4ogYlLf6Leo,anonymous,EN,1,4,3,1,1,3,1, , , , , , , , ,1, , , , , ,3,-2,3,3,4,5,5,1986,2,5,7,2,3,7,2,0.7142,0.7142,1,5,9439771,W Ind Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,216,1,6/14/2019,R_3kz7p5S0nzQzr4W,anonymous,EN,1,3,4,2,4,-9,1, ,1, ,1, , , ,1, , , , , , ,-7,-6,0,4,4,7,5,1997,2,5,11,2,1,6,2,0.221,0.221,1,5,1231282,O Lib Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,181,1,6/14/2019,R_ULLUfVRf7Xe1LwJ,anonymous,EN,1,2,4,1,2,4, , ,1, , , , , , , ,1, , , , ,3,5,4,6,2,2,5,1998,2,5,3,1,2,13,2,0.2325,0.2325,4,3,3248726,AA Lib Male,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,233,1,6/14/2019,R_9SQ7zg71TO253m9,anonymous,EN,1,4,3,1,4,-2,1, , , ,1, , , ,1, , , , , , ,2,0,1,5,4,4,4,1976,3,1,11,2,3,8,3,0.91,0.91,1,5,4739366,O Ind Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,195,1,6/14/2019,R_1DPdHoe8fl9X5PX,anonymous,EN,1,3,2,2,2,-10,1, , , ,1, ,1, ,1, , , , , , ,-5,-4,-4,3,4,3,6,1976,3,1,12,3,1,12,3,0.0606,0.0606,5,5,4711213,AA Lib Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,181,1,6/14/2019,R_2U3EfvObfJZv8HA,anonymous,EN,1,7,4,2,2,7,1,1,1, ,1,1,1, , ,1,1,1, ,1, ,8,6,6,7,1,1,6,1993,1,1,8,1,1,10,1,0.1739,0.1739,5,5,5684243,AA Con Female,W1,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,246,1,6/14/2019,R_2c6nb0OYahccehg,anonymous,EN,1,5,2,2,1,-10, , ,1, , , , , ,1, , , , , , ,-10,-10,-10,3,1,3,3,1984,2,5,4,1,3,5,2,0.66,0.66,1,5,2330266,W Con Female,W1,W2_Courts_Control
6/14/2019,6/14/2019,0,100,192,1,6/14/2019,R_2QytBWxSpMNRcZt,anonymous,EN,1,4,2,2,3,-10, , , , , , ,1, ,1, , , , , , ,2,0,3,5,3,4,3,1995,2,5,2,2,1,13,2,0.2325,0.2325,1,5,7531887,O Ind Female,W2,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,366,1,6/14/2019,R_6hPugLBDhS7zVFT,anonymous,EN,1,3,2,2,1,-8,1, ,1,1,1, , , ,1, , , , , , ,4,2,3,4,4,4,5,1977,1,1,5,1,1,15,1,0.7837,0.7837,1,5,4338093,W Lib Female,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,133,1,6/14/2019,R_3nU8YWGCuqZzO0Z,anonymous,EN,1,1,2,2,1,-10,1, , , ,1, ,1, ,1, , , , , , ,-5,-3,-5,4,3,6,5,1994,3,5,7,1,1,12,2,0.0606,0.0606,1,5,8249237,W Lib Female,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,166,1,6/14/2019,R_8H9tIsuKh3JkqwF,anonymous,EN,1,4,4,1,2,10, , , , ,1, , , , , , ,1, , , ,10,10,5,6,2,1,5,1993,1,1,6,2,2,1,1,0.6477,0.6477,4,2,5614422,AA Ind Male,W2,W2_Courts_Control
6/14/2019,6/14/2019,0,100,158,1,6/14/2019,R_p6onJVnsBAvyBBT,anonymous,EN,1,1,4,1,1,0, , , , , , , ,1, , , , , , ,1,0,0,0,4,7,7,6,1984,2,5,11,2,1,6,2,0.221,0.221,1,5,3918834,W Lib Male,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,269,1,6/14/2019,R_1ghYLteoPYv7Vd3,anonymous,EN,1,6,2,2,1,-4,1, ,1, ,1, , , , , , , , , ,1,-8,-10,-8,3,1,3,3,1975,1,5,2,1,2,13,3,0.2325,0.2325,1,5,6613886,W Con Female,W1,W2_Health_Transparency
6/14/2019,6/14/2019,0,100,317,1,6/14/2019,R_PCzOyxkthpTM6rL,anonymous,EN,1,1,3,2,1,-10, , ,1,1,1, , , , ,1, , ,1, , ,-10,-8,-8,4,1,2,3,1953,2,3,4,1,1,13,2,0.2325,0.2325,1,5,6443482,W Lib Female,W2,W2_Health_Agency
6/14/2019,6/14/2019,0,100,195,1,6/14/2019,R_3D6ZLvKn0qbovLN,anonymous,EN,1,4,3,1,1,-5, , , , ,1, , , , , , , , , ,1,-8,-8,-5,4,2,4,5,1975,3,1,9,2,3,6,3,0.221,0.221,1,5,3865793,W Ind Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,125,1,6/14/2019,R_1Ky7Arw7KpPSYlb,anonymous,EN,1,2,3,1,1,-8,1, ,1, , , , , , , , , ,1, , ,0,5,4,6,2,2,5,1992,3,5,6,2,1,7,3,0.7142,0.7142,1,5,1902452,W Lib Male,W1,W2_Health_Control
6/14/2019,6/14/2019,0,100,404,1,6/14/2019,R_uwgR03HHVmUXOZH,anonymous,EN,1,2,2,1,1,-8,1, , , ,1, ,1, , ,1,1, ,1,1, ,-7,-5,-4,3,4,5,5,1981,3,5,6,2,1,6,3,0.221,0.221,1,5,8804502,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,137,1,6/14/2019,R_AmJRHMz74Gw3yI9,anonymous,EN,1,6,2,2,1,-2,1, , , , , , ,1, , , , , , ,1,-4,-6,-4,4,7,5,3,1974,3,1,12,1,2,4,3,0.7515,0.7515,1,5,4527991,W Con Female,W1,W2_Courts_Bias
6/14/2019,6/14/2019,0,100,126,1,6/14/2019,R_BGowxQ2GJXembK1,anonymous,EN,1,2,3,1,2,-10, , , , , , , ,1, , , , , , ,1,-10,-10,-10,4,7,7,5,1993,2,5,10,1,3,7,2,0.7142,0.7142,5,5,6911639,AA Lib Male,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,148,1,6/14/2019,R_2R8LaXOCera5ltQ,anonymous,EN,1,1,3,2,1,-10, , ,1, , ,1, , , , , , ,1,1, ,5,4,3,5,4,6,3,1998,3,5,6,1,1,8,1,0.91,0.91,1,5,8097930,W Lib Female,W1,W2_Health_Bias
6/14/2019,6/14/2019,0,100,409,1,6/14/2019,R_2asK050mZn3LqBI,anonymous,EN,1,2,3,1,1,-9,1, ,1, , , , , ,1, , , ,1, , ,5,4,6,6,1,1,5,1988,2,5,8,2,1,6,2,0.221,0.221,1,5,2736762,W Lib Male,W2,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,168,1,6/14/2019,R_OE7FryFwdSHRTNv,anonymous,EN,1,1,4,1,1,-2,1,1, , ,1,1,1, ,1, , , , , , ,2,2,4,5,3,7,5,1992,3,1,6,1,3,10,2,0.1739,0.1739,5,5,5200796,W Lib Male,W2,W2_Courts_Agency
6/14/2019,6/14/2019,0,100,164,1,6/14/2019,R_3fB2zD3Zf9Agv44,anonymous,EN,1,2,2,2,1,-9,1, ,1,1, , , , , , , , , , ,1,-6,-7,-4,2,3,3,5,1975,1,1,8,1,1,14,3,0.2318,0.2318,1,5,1647065,W Lib Female,W1,W2_Courts_Transparency
6/14/2019,6/14/2019,0,100,333,1,6/14/2019,R_2TEHnkZBZSHHIVT,anonymous,EN,1,3,3,1,1,-8,1, ,1, ,1, , , ,1,1,1,1, , , ,6,5,5,5,3,2,7,1971,3,1,9,2,3,12,3,0.0606,0.0606,1,5,1467618,W Lib Male,W2,W2_Health_Control
6/14/2019,6/14/2019,0,100,286,1,6/14/2019,R_3NX2nCNHu6Q1bpp,anonymous,EN,1,2,2,2,1,-9,1, , ,1,1, , , ,1,1,1, , , , ,0,-6,-6,4,3,3,4,1948,3,1,8,3,1,6,3,0.221,0.221,1,5,4787611,W Lib Female,W1,W2_Courts_Bias
